Id,Sentences,Aspects,Polarities
es_cafe_casa_lletres_40_CarmenTorres_2011-08-16,"['Nos aconsejaron el menú degustacion y fue muy acertado.', 'El descuento de reserva por internet fue respetado.', 'Buen servicio y el local bastante acogedor']","['FOOD', 'SERVICE', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_casa_lletres_4_AUltimaHora_2015-03-21,"['Un placer que puedas comer a las 16:00 tan tranquilamente y tan  gusto.', 'Muy atentos y el menu que escogimos nos parecio muy adecuado.', 'Buena cocina y buen trato_ repetiremos!!!!']","['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cafe_casa_lletres_5_RoserRibasGuell_2015-02-26,['Calidad precio bien el servicio amable'],"['FOOD', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_casa_lletres_6_MontseGarciaCalzado_2015-02-16,"['Restaurante pequeñito y muy acogedor_ muy tranquilo_ el servicio excelente_ la.comida y la presentacion acorde con lo esperado.', 'Recomiendo la paella de marisco y la sangria de cava.', 'Sin duda volveremos.']","['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'DRINKS', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
es_cafe_casa_lletres_7_JoseLuisAlvarezPerez_2015-02-16,"['Muy buen servicio; el local está genial ambientado_ y es fácil de encontrar además; en la reserva pedimos la mesa más apartada_ por eso de ir con un niño_ y nos lo concedieron sin problema (y el local es pequeñito).', 'El menú sanvalentín_ genial_ buenísimo_ variado_ y con comida de gran calidad_ estaba buenísimo.', 'El camarero nos atendió genial_ alegre_ amable_ simpático y atento.', 'Para lo que fue el menú_ no me puedo quejar del precio.', 'Totalmente recomendable!!']","['SERVICE', 'AMBIENCE', 'LOCATION', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive', 'positive']"
es_cafe_casa_lletres_9_RicardoSantolariaPerez_2015-01-06,"['Restaurante bien decorado_ aunque con espacios reducidos.', 'El servicio fue atento.', 'La comida bien_ pero sin echar cohetes.', 'Las raciones fueron bastante escasas.', 'Alguno de los postres no estaba a la altura del dinero pagado.']","['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'FOOD', 'RESTAURANT']","['neutral', 'positive', 'neutral', 'negative', 'negative', 'neutral']"
es_cafe_kafka_0_Andrea_2015-09-02,"['El servicio fue excelente y la comida estaba genial.', 'Fuimos en una noche muy tranquila_ solo había dos mesas_ imagino que eso influyó en el servicio pero aun así lo recomiendo.']","['SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cafe_kafka_10_EvaAnfrunsFont_2014-12-17,['Local muy original_ buena comida y un servicio fantástico.'],"['AMBIENCE', 'FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_14_AngelesBasildoAndujar_2014-02-17,['La verdad es que este restaurante nos ha sorprendido por la relacion calidad-precio_ no es barato_ pero todo está buenisimo y en cantidades suficientes_ nos ha encantado tanto a mi marido como a mi.'],"['FOOD', 'FOOD', 'FOOD', 'RESTAURANT']","['neutral', 'positive', 'positive', 'positive']"
es_cafe_kafka_18_Eli_2013-10-26,"['La comida y el lugar están bien pero el servicio es muy lento.', 'Entramos a las 22 y salimos a las 12.45 y no tomamos postres ni copas.']","['FOOD', 'AMBIENCE', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'negative', 'neutral']"
es_cafe_kafka_19_JoseAmilcarCostantini_2013-10-22,"['La comida estuvo muy bien.', 'El ambiente agradable.', 'la iluminación un poco escasa_ pero acogedora.', 'Un poco caro para lo que es_ pero bueno_ estando en el born ya se sabe... ', 'Volveré seguro.']","['FOOD', 'AMBIENCE', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'negative', 'positive']"
es_cafe_kafka_1_JuanPedroLopezAguilera_2015-05-24,['Local agradable_ cómodo y moderno_ con una cocina cuidada y de buena calidad.'],"['AMBIENCE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cafe_kafka_20_Montse_2013-10-06,"['Regular.', 'Buena decoración_ comida normal_ mucho ruido y algo caro.', '2 entrantes y 2 segundos_ con vino 20 €_ sin postre ni agua_ 110€.', 'Esta bien_ pero creo que trabajan para clientes puntuales_ y no repetiré', 'Por cierto_ pagar casi 5€ x los cubiertos me molesta siempre.']","['RESTAURANT', 'AMBIENCE', 'FOOD', 'RESTAURANT']","['negative', 'conflict', 'neutral', 'negative']"
es_cafe_kafka_23_MatthewCoe_2013-07-05,['Me ha sorprendido el restaurante; nos han tratado en una manera casual pero profesional; la comida_ todos los platos calidad excelente y sabroso; voy a volver pronto!'],"['RESTAURANT', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive']"
es_cafe_kafka_26_CarlosGarc4_2013-06-03,"['Un buen ambiente_ servicio exquisito y atento_ profesionales_ platos de calidad_ bien cocinados y raciones correctas.', 'No te importa pagar por estar bien servido y comer bien .']","['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_27_AlexG_2013-04-14,"['Muy buen servicio y ambiente.', 'La comida nos gustó a todos.', 'Un pelo más caro de lo que esperábamos.', 'Ambiente muy agradable y animado.', 'Recomendable.']","['SERVICE', 'AMBIENCE', 'FOOD', 'RESTAURANT', 'RESTAURANT']","['positive', 'positive', 'positive', 'negative', 'positive']"
es_cafe_kafka_28_SaraMolina_2013-04-01,"['Ha sido nuestra prinera visita al Kafka y seguro que repetiremis en nuestras próximas escapadas a Barcelona.', 'Agradable ambiente_ muy buen servicio y exquisitos platos.', 'Todo lo que probamos nos encantó.', 'Las alcachofas fritas tienen buena fama merecida.', 'Muy recomendable.']","['RESTAURANT', 'AMBIENCE', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_2_AnnaBalague_2015-05-07,['Realmente 100% recomendable'],['RESTAURANT'],['positive']
es_cafe_kafka_30_Eloy_2013-02-17,['Interesante restaurante en el Born_ gran calidad en el producto utilizado_ tal vez el único pero sería que la sala es un poco ruidosa y las mesas están un poco próximas entre sí.'],"['FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'negative', 'conflict']"
es_cafe_kafka_31_Yanuris_2013-02-09,['No han cambiado nada_ bueno si para mejor con los nuevos platos al estilo asiatico_ despues de mucho tiempo sin volver_por motivos laborales_ sigo pensando que es de lo mejor de barcelona_ comida estupenda_ servicio inmejorable_ vamos que estuvimos 4 horas muy bien aprovechadas _os lo recomiendo y espero volver pronto.'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cafe_kafka_33_AnaCarbonell_2013-01-24,"['Te lo recomendaria!', 'Servicio atento y eficiente y una comida estupenda y con muy buena ralacion calidad precio.']","['RESTAURANT', 'SERVICE', 'FOOD', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_38_FranciscoMorenoFernandez_2012-05-20,"['Cumplió nuestras expectativas.', 'Quizá se podría mejorar la distribución de mesas_ ya que algunas de ellas están demasiado juntas_ y otras están muy cerca de la barra_ y por lo tanto_ está pasando gente contínuamente por al lado de los comensales.']","['RESTAURANT', 'AMBIENCE']","['positive', 'negative']"
es_cafe_kafka_39_VanessaAlcocer_2012-03-06,"['El restaurante es muy bonito_ el ambiente es agradable y la decoración excepcional así somo el servicio que fue muy amable en todo momento.', 'Lamentablemente la relación calidad-precio me parece mala ya que la comida en mi opinión no está a la altura del precio.']","['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'negative', 'negative', 'conflict']"
es_cafe_kafka_41_FernandoG,"['Lugar agradable_ buen servicio y platos con nota media-alta y con una buena relación calidad-precio.', 'Recomendado.']","['AMBIENCE', 'SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_45_FranciscoVeigaRodriguez_2011-12-24,"['Servicio atento y eficiente_ ambiente agradable.', 'Ambiente de amigos_ no recomendable para negocios.', 'Precios: correctos_ lo normal en estos tiempos.', 'Plato degustación: un poco abundante de más_ pero bien cocinado.', 'Únicos comentarios crítico: luz escasa para un restaurante; aquí prima la decoración sobre la función.', 'Tampoco es aconsejable mezclar demasiado a los clientes que toman copas con los comensales.', 'Por lo demás_ muy recomendable.']","['SERVICE', 'AMBIENCE', 'RESTAURANT', 'FOOD', 'FOOD', 'RESTAURANT']","['positive', 'conflict', 'neutral', 'positive', 'neutral', 'positive']"
es_cafe_kafka_46_Josep_2011-12-23,['Óptima relación calidad-precio en el menú de mediodía_ en un local chic muy bien ambientado.'],"['FOOD', 'FOOD', 'AMBIENCE', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_48_JesusMOrdonezOrzaiz_2011-12-06,"['La verdad es que la descripción que bcnrestaurantes hacía del Kafka resultó muy acertada.', 'El ambiente muy agradable_ el servicio muy atento y la comida muy buena.', 'Absolutamente recomendable.']","['AMBIENCE', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_49_PazCuestaAlbalad_2011-12-06,['Muy recomendable_ por ambiente y comida.'],"['AMBIENCE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cafe_kafka_4_NuriaMestresValera_2015-02-24,"['Ambiente cálido y agradable.', 'Servicio amable y cocina muy correcta.']","['AMBIENCE', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_54_AnnaFors_2011-09-08,['Restaurante muy agradable y buena comida.'],"['AMBIENCE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_cafe_kafka_55_Hernandez_2011-08-26,"['Estuvimos cenando tres personas y nos gusto mucho.', 'Buen ambiente_ muy buen servicio y muy buena comida.', 'Y el local esta muy bien decorado y es muy acogedor.']","['RESTAURANT', 'AMBIENCE', 'SERVICE', 'FOOD']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_58_AlejandroGomez_2011-06-07,"['Un lugar que te hace sentir como en casa.', 'Comida excelente_ producto inmejorable y un servicio correcto.', 'Si he de encontrar alguna pega las mesas estan demasiado juntas.', 'Agradable para tomar copas_ cockteles y un vinito.', 'Lo recomiendo_ no les dejara indiferente.']","['RESTAURANT', 'FOOD', 'SERVICE', 'AMBIENCE', 'DRINKS']","['positive', 'positive', 'positive', 'negative', 'positive']"
es_cafe_kafka_5_JoanaGonzalezFuentes_2015-02-02,"['Para empezar el plato y la servilleta tenían carbonilla negra.', 'Pedimos unas croquetas y un changet de primero_ eramos 2 personas.', 'El changet era salmuera.', 'De segundo pedimos un arroz negro y al mismo tiempo salsa allioli para acompañar.', 'Las croquetas literalmente nos las tiró en la mesa sin decir ni mu la camarera_ porque por la puerta estaba entrando un amigo suyo con el cual se sentó a conversar.', 'Cuando llegó el arroz_ le recordé la salsa y no se dignó contestarme.', 'Empecé a comer_ para que no se enfriase la ración más bien escasa y oh sorpresa  era también una  salmuera anegada en tinta.', 'Por tercera vez le pido la salsa y entonces se digna contestarme que no tienen y la han de hacer  al momento _ a lo que le contesto que me lo podría haber explicado desde un principio  y yo hubiera decidido si escogía el plato o no porque una vez comido ya no tenía sentido que la trajesen.', 'en ese momento se dio cuenta de su comportamiento negligente y ensayo una disculpa por su falta total de profesionalidad y de atención.', 'Por último ya que algunos restaurantes no cobran por el servicio de mesa y otros si_ lo podrían explicar en la carta_ así podríamos decidir si nos marchamos o no.']","['SERVICE', 'FOOD', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'negative', 'negative']"
es_cafe_kafka_62_YanurisEscobar_2011-05-19,['sorprendente_ es como estar en new york y paris a la vez_ decoracion espectacular_ personal increible y su comida fresca de mercado me fascino_ se los recomiendo chicos_ suerte.'],"['AMBIENCE', 'SERVICE', 'FOOD', 'RESTAURANT']","['positive', 'positive', 'positive', 'positive']"
es_cafe_kafka_7_OlgaDominguez_2015-01-18,['Estaba todo riquísimo y los camareros muy amables'],"['FOOD', 'SERVICE', 'RESTAURANT']","['positive', 'positive', 'positive']"
es_casa-pelentos-sandinies-comer-en-formigal_comment-3519,"['Hola JOse nosotros hemos estado varías veces en Pelentos de Sandiniés_ y opino como tú_ que es un comedor muy recomendable.', 'Croe que en el magnifico reportaje fotografico que has hecho hay un error donde dices Ajoarriero no es así_ lo de la foto son Pimientos rellenos.', 'Y el Menú especial no es a 30 sino a 27 euros.', 'Respecto a lo de los niños y las escaleras creo que es nuestro problema ya nos creceran_ a mi me ha tocado de todo estar bastante pretos y estar muy comodos_ de cualquier modo vamos a comer y eso hago me relajo_ como y agradezco lo que me dan sin pedirlo qu es educación_ cariño y una sonrisa.', 'Y ahora Jose te pregunto que derecho tenemos a hablar de nadie en la red sin pedirles permiso?', 'aunque sea para hablar bien.', 'Por si quieres actualizar tú  información ahora tienen un Menu de Primavera por 19 euros y menú infantil por 15 euros que esta genial_ te recomiendo volver_ igual que hago yo y asi a lo mejor se juzga con más equidad (nosotros ya tenemos mesa reservada para el día 28 de Abril_ celebramos mi cumple) ', 'Un saludo  Joaquina ']","['RESTAURANT', 'FOOD']","['positive', 'positive']"
es_casa-pelentos-sandinies-comer-en-formigal_comment-3520,"['Hola Joaquina_ gracias por tus aclaraciones de las fotos_ con respecto a los precios también gracias por dar los nuevos precios_ en los artículos indico el precio que había en el momento.Solamente aclarar que en la crítica no hablo de nadie_ sólo estoy contando mi experiencia al utilizar los servicios de una empresa_ en este caso un restaurante_ los cuales pagué rigurosamente.', '¿No podemos siquiera opinar sobre lo que compramos?.', 'Quiero pensar que sí.', 'Otra cosa sería censura y coacción. ']",[],[]
es_casa-pelentos-sandinies-comer-en-formigal_comment-3814,"['Fuimos recomendados a cenar en Nochebuena y nos llevamos una gran decepción: no sólo las materias primas dejaban mucho que desear (revuelto de gambas y setas de bolsa precongelada) sino que las cantidades eran irrisorias para el precio.', 'El bacalao al horno (especialidad de la casa) resultó acorchado y duro_ así como el plato de ciervo (26euros el plato) se presentó escaso y apenas sin guarnición.En definitiva_ se le presume una calidad avalada por galardones varios y nos hemos encontrado una comida bastante mediocre. ']","['FOOD', 'FOOD', 'RESTAURANT', 'FOOD']","['negative', 'negative', 'negative', 'negative']"
es_casa-pelentos-sandinies-comer-en-formigal_comment-3818,"['Hola _ quiero dejar mi opinión sobre este restaurante en la única visita que he hecho _ coincido plenamente con el Sr. Aranda en que la cantidad es bastante escasa en algunos platos en relación con su precio .', 'Así mismo he de resaltar que los entrantes estaban en su mayoría fríos y unos pimientos no se podían comer porque simplemente los habían sacado del frigorífico a la mesa.', 'La verdad que la calidad es alta_ pero se podrían corregir esos errores para que la satisfacción fuera mayor así como dar una mayor cantidad de producto . ']","['FOOD', 'FOOD', 'FOOD', 'RESTAURANT']","['negative', 'negative', 'positive', 'conflict']"
es_casa-pelentos-sandinies-comer-en-formigal_comment-3915,"['Anoche cenamos en Casa Pelentós de Sandiniés_ donde ya lo hicimos en otra ocasión con mayor fortuna_ y es por ello que quisimos repetir.', 'Ciertamente fue desilusionante_ debido_ en especial_ a la escasez en los segundos platos en relación con los precios.', 'La factura es elevada_ lo cual ya esperábamos_ aunque no tanto.', 'Pero pronto supimos por qué: las seis rebanadas de pan se faturaron a 2_40 euros; y yo_ que no pude beber vino pues había que volver a casa a través de muchas curvas_ recibí una jarra de cristal con agua del grifo.', 'No importaba mucho que fuera del grigo_ dado que el agua de la zona es excelente; pero por ello se nos facturó 2_50 euros.', 'Mi esposa_ ciertamente_ al revisar la factura y descubrir esto último_ se llevó un buen disgusto_ pues considerábamos a Casa Pelentós uno de nuestros pocos refugios pirenaicos para cuando saliéramos de casa_ ya que vivimos muy cerca.', 'Obviamente_ por los 2_50 euros cobrados por el agua del grifo_ han perdido a dos clientes. ']","['FOOD', 'FOOD', 'RESTAURANT', 'RESTAURANT', 'DRINKS']","['negative', 'negative', 'negative', 'negative', 'negative']"
